	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000270012	1.07453716593942	1.71197867655379	8.11012825024576	6.34908877437045e-12	1.05672613412036e-10	16.8635094851298
ENSG00000125848	-1.59991472673007	5.74489822809522	-8.16020988452281	5.08527228012592e-12	8.70912487940746e-11	16.8589459182843
ENSG00000153363	1.18673129295095	2.70657860063499	8.1174632805747	6.14603008574844e-12	1.03061434384474e-10	16.8511371438361
ENSG00000198844	-2.19311808975555	5.00074761683424	-8.14474095584364	5.4461770301735e-12	9.2483728114248e-11	16.8470534708692
ENSG00000203727	-1.67499733635176	3.2989465415758	-8.11709008463976	6.15620304713286e-12	1.03087086030803e-10	16.8383249172376
ENSG00000164466	0.914486426215097	4.8241030866167	8.14899909752519	5.34435284877972e-12	9.09083017604876e-11	16.829327324201
ENSG00000166788	0.660651149557252	3.2009317494021	8.11869218066064	6.11264996256915e-12	1.0267309790807e-10	16.8259264724611
ENSG00000141639	-3.02472614046627	1.70052672558904	-8.09723831713791	6.72229132595855e-12	1.10961212876155e-10	16.816141883231
ENSG00000166482	-2.71534461406272	7.93862244373778	-8.14600103742995	5.41584471773528e-12	9.20464505368731e-11	16.8144110422278
ENSG00000205869	2.26622106736784	-2.20369851743539	8.19279893314979	4.40121557369803e-12	7.74899383523398e-11	16.8119257668155
ENSG00000105778	0.664264381320897	5.91947414539659	8.15343320624774	5.24034118579494e-12	8.96705401034366e-11	16.807451642279
ENSG00000260941	-1.77749691764852	0.491678667160422	-8.10201661427845	6.58145634993009e-12	1.0899824947547e-10	16.807083575241
ENSG00000203814	1.90666908633839	0.535027020054361	8.09573478887301	6.7672255662573e-12	1.11355739904948e-10	16.8027380567717
ENSG00000279089	1.24322481298262	1.74231801853195	8.09599177200258	6.7595242079584e-12	1.11355739904948e-10	16.801174602299
ENSG00000138594	-0.772366976935306	6.550404814779	-8.15000281719218	5.3206293288801e-12	9.07196929439576e-11	16.7937116572501
ENSG00000272789	-2.89815890230606	0.356343732901354	-8.1070702016677	6.43571222324768e-12	1.06937157032939e-10	16.7844468246441
ENSG00000255399	-2.08686296396628	3.86269735230809	-8.11201499156975	6.29622601739018e-12	1.04879672025996e-10	16.7839078796449
ENSG00000225792	-1.76686017319284	0.247029866113763	-8.09995170394365	6.64195210055884e-12	1.09819074689816e-10	16.7797488896127
ENSG00000268471	0.901984753844526	2.09813407332186	8.0933856384248	6.83803309409794e-12	1.12229776819717e-10	16.7782261156127
ENSG00000137076	-0.936246618672824	8.83627323425586	-8.13099383239201	5.78832196078491e-12	9.77796582331132e-11	16.7781974240565
ENSG00000204161	-1.19145053961279	4.58119670116607	-8.12818629133879	5.86079420894272e-12	9.86902723080052e-11	16.7751163843514
ENSG00000175785	-2.59173139147937	0.608106196804459	-8.09570397299268	6.7681496552313e-12	1.11355739904948e-10	16.7635907254056
ENSG00000227544	-2.31585759082651	0.0824584955717578	-8.10320124814882	6.54699879448097e-12	1.08517045199941e-10	16.7596547603651
ENSG00000166851	1.48352612300242	2.55749277652334	8.09412028177981	6.81581050848944e-12	1.11956514558499e-10	16.7569331530183
ENSG00000076067	-1.15816277968905	6.94339316112456	-8.13961253912425	5.57138723727607e-12	9.43706561632707e-11	16.7557438789602
ENSG00000005812	-0.709603387647674	5.97897915831484	-8.13880942008143	5.59125407265457e-12	9.4627382532062e-11	16.744284011961
ENSG00000217555	1.07578470392943	0.504314543272988	8.08164945280238	7.20301795462698e-12	1.1754786977295e-10	16.7430166166658
ENSG00000197275	1.30596298285225	0.562832119144046	8.08059310543275	7.23680856384975e-12	1.18003447434397e-10	16.7400442460658
ENSG00000169442	-1.63936121558912	5.51545281297904	-8.12652359917566	5.90414050454464e-12	9.93369167468989e-11	16.7201470568502
ENSG00000130675	3.99898634846068	-1.009464211175	8.11291586135736	6.2711406913078e-12	1.04548502363222e-10	16.7125508169627
ENSG00000281855	2.88701843522492	-3.22713883502309	8.24995375815135	3.41595912633428e-12	6.23280680190093e-11	16.7099789462338
ENSG00000099260	-1.52904826043702	4.99892075951549	-8.11703071887403	6.15782285016495e-12	1.03087086030803e-10	16.7051213055671
ENSG00000010810	-0.98849406640243	6.0772833673411	-8.12864664455234	5.84884910393773e-12	9.85717530612459e-11	16.7014719833829
ENSG00000071991	-3.48981439585037	0.691415347319312	-8.0834889947186	7.14455001759959e-12	1.16783454274661e-10	16.69755992555
ENSG00000092330	-0.62095593885675	5.66779920404664	-8.11970616043467	6.08524400047021e-12	1.02298298515018e-10	16.6656511195831
ENSG00000226763	1.17108227037892	0.174643664059107	8.06556074462533	7.73517760168334e-12	1.2551951153101e-10	16.6597390188141
ENSG00000185432	-1.58615966194909	7.02812836598287	-8.11602681110506	6.18527915591455e-12	1.03374436741404e-10	16.6561362694837
ENSG00000213462	2.04702655474857	4.3945526311521	8.09927306020515	6.66195533820991e-12	1.10059227622779e-10	16.655963423143
ENSG00000224420	-1.60786053410056	0.948199757488966	-8.05979945009618	7.93514021030696e-12	1.28245399585564e-10	16.6509482765434
ENSG00000138180	1.97958632402376	1.86759321742402	8.06213337398642	7.85352003960255e-12	1.27028473490802e-10	16.6498357891419
ENSG00000143643	0.759625990848807	4.98811561422912	8.10734036911488	6.42801206345786e-12	1.06897627767223e-10	16.6357012995965
ENSG00000158186	-0.975662556894877	4.86548538438225	-8.1000089448667	6.64026765162292e-12	1.09819074689816e-10	16.6250904891476
ENSG00000067840	-1.76885444076928	3.22030368138084	-8.06396036729162	7.79021320941321e-12	1.26309599002342e-10	16.6144121270544
ENSG00000100242	-0.966920891922589	7.06807103430533	-8.10664775101514	6.44777113953815e-12	1.0704898712577e-10	16.6128736384118
ENSG00000174684	-1.00785167401269	4.49722295349513	-8.08999848645055	6.94143217548834e-12	1.13740971430167e-10	16.6107385396941
ENSG00000174282	-0.817702992978057	7.08492670315013	-8.10346620617823	6.53931662175358e-12	1.0847921685748e-10	16.5990377936063
ENSG00000261625	-2.23851111816666	-0.539419404120291	-8.08470469101037	7.10617068748798e-12	1.1625070272064e-10	16.5976552712164
ENSG00000159176	-1.01108759278652	8.39808484674654	-8.09136158868162	6.89963454656445e-12	1.13148374208925e-10	16.5875454607512
ENSG00000160013	-1.46061533392804	3.55027226632188	-8.06301773311393	7.82281237733801e-12	1.26735869232535e-10	16.581011096342
ENSG00000196793	1.49725016033595	2.04702928200209	8.04765145156192	8.37384720763536e-12	1.34793442751752e-10	16.5803031350707
ENSG00000159063	0.699095773853429	4.60598676451213	8.08669056714993	7.04391922079496e-12	1.15326237348452e-10	16.5697970330729
ENSG00000167202	-0.900230405093939	6.74767876347909	-8.09706016211623	6.72760004396224e-12	1.10961212876155e-10	16.564537552748
ENSG00000223705	1.00883570739465	4.59916448959671	8.08296541238464	7.16114312620111e-12	1.16959515660369e-10	16.555888984548
ENSG00000166974	-0.765068558059539	6.06206053947524	-8.09521233100673	6.78290978701819e-12	1.11507262447961e-10	16.5525602207857
ENSG00000254981	-2.5158502448762	-1.77275699070015	-8.14295723628004	5.48940449986151e-12	9.31390599642888e-11	16.5397015267717
ENSG00000174516	-0.904013595296122	3.28383861678528	-8.04868742664637	8.33550836604601e-12	1.34283903420608e-10	16.5310098198464
ENSG00000257298	1.68440657465677	-0.28641890141966	8.03844253929568	8.72247806907035e-12	1.4029292388275e-10	16.5102969899068
ENSG00000164035	-2.41707152811729	5.15299300751765	-8.06254487424892	7.83921654476233e-12	1.26899291835399e-10	16.485050989611
ENSG00000197930	1.16277494849106	6.22381990238037	8.07738651640133	7.34035400863776e-12	1.19594786439192e-10	16.4778332831556
ENSG00000257727	0.874406933212263	3.05359060712797	8.03636214278545	8.80322309985651e-12	1.41478359082414e-10	16.4767349766259
ENSG00000173482	-1.10881601351494	6.884528482252	-8.0747348363367	7.42709717544339e-12	1.20910012283211e-10	16.469837259461
ENSG00000047617	-2.06977671139885	1.70517034474474	-8.01441543653101	9.7018458201991e-12	1.55052013271265e-10	16.4612533107186
ENSG00000259417	-2.40362857173149	1.4999488733002	-8.01402626120841	9.71858086226e-12	1.55196002338586e-10	16.459802953074
ENSG00000144712	-1.18035969844375	2.61456030293263	-8.02111290403686	9.41831209907746e-12	1.50880758977964e-10	16.4555755581912
ENSG00000109743	-1.5048567690209	3.21874574497594	-8.02812024398348	9.13051168928833e-12	1.46503873263669e-10	16.4551547307122
ENSG00000272140	0.887820601262103	0.991325116987705	8.01067872097239	9.8637246197973e-12	1.57139067317294e-10	16.4459387030941
ENSG00000180263	1.10606495047254	5.63927780326885	8.06708489735611	7.68312425691042e-12	1.2487563365459e-10	16.4370976547905
ENSG00000140577	-0.701990946162383	5.98829219304294	-8.06555904150401	7.73523596373092e-12	1.2551951153101e-10	16.4226186264493
ENSG00000214050	1.55646247870619	0.606637776372203	8.00393798775319	1.01625901689624e-11	1.60752971578178e-10	16.4128622375944
ENSG00000100403	-0.610304489347601	7.05558350367421	-8.05632514542651	8.05821229453648e-12	1.30129764296578e-10	16.3913916928219
ENSG00000129173	2.37960974989295	0.860391301403235	7.99663037323294	1.04968096331284e-11	1.65258941003069e-10	16.3846561838428
ENSG00000277494	-3.68130025890398	3.62011985328622	-8.00803355140407	9.9799436553374e-12	1.58520526286586e-10	16.3840038587862
ENSG00000101811	0.849445276712316	3.71106959862154	8.02454823119167	9.27610457059313e-12	1.48721200892774e-10	16.3724941111762
ENSG00000144824	-1.32498219893447	5.79013376016871	-8.05030865531455	8.27586218039523e-12	1.33430012312969e-10	16.3689479665668
ENSG00000126249	1.2902671943183	1.71726795889493	7.99286000928766	1.06735184519417e-11	1.67778022050905e-10	16.3560578193653
ENSG00000111215	1.05035892555157	0.162798642309713	7.9921943747119	1.07050222892828e-11	1.68141667528852e-10	16.3467481443907
ENSG00000164736	-2.8453300466804	3.15854372021016	-7.99726424844566	1.04673893577375e-11	1.65054462172361e-10	16.3459278255799
ENSG00000156466	-2.54236072863129	-1.04271533659102	-8.05035523777799	8.27415469012088e-12	1.33430012312969e-10	16.3410738963604
ENSG00000129810	2.01192134121499	-0.568741978782508	8.00495206705044	1.01170576222624e-11	1.60399024265596e-10	16.3410497974918
ENSG00000261136	1.9866322198903	-0.569878746779388	8.00479168521655	1.01242452470893e-11	1.60399024265596e-10	16.340165791854
ENSG00000235385	-3.89319151794882	-0.195092570699184	-8.02817525022584	9.12828759989064e-12	1.46503873263669e-10	16.3312928362499
ENSG00000279427	3.1393289877232	-2.16718590618404	8.07139926579344	7.53766711197293e-12	1.226106838967e-10	16.3254158455828
ENSG00000245025	-1.41848095880124	-0.0837898146281611	-7.99802212354507	1.04323218531361e-11	1.64630725614808e-10	16.3249200298906
ENSG00000140945	-1.95320814153002	4.3833580629706	-8.01162292716623	9.82256770071795e-12	1.5660758931724e-10	16.3018608537201
ENSG00000178999	2.24574287001205	1.13484158004576	7.97546899791806	1.15278180945724e-11	1.79521192016949e-10	16.294212787072
ENSG00000259863	-1.6117320451851	0.397707684023679	-7.98078350357001	1.12597528758948e-11	1.75892049396462e-10	16.289610268826
ENSG00000106714	-1.89982892765378	1.65297872417676	-7.97416606218703	1.15945050847818e-11	1.80419839386663e-10	16.2883319435747
ENSG00000069509	0.72064421224113	3.28507942258848	7.9968031657313	1.04887815795607e-11	1.65258941003069e-10	16.2875121256044
ENSG00000250539	0.981403224225398	0.231309261751216	7.9759746944902	1.15020387338467e-11	1.7925869365729e-10	16.2811208651919
ENSG00000256525	0.783657621411432	4.10365427901457	8.00711196588222	1.00207550113616e-11	1.59010227032577e-10	16.2624050625436
ENSG00000070808	-1.70227701561295	1.10941769171003	-7.96814221319429	1.19078586532574e-11	1.85152455483968e-10	16.2612560917089
ENSG00000145545	0.961896323338765	4.01774629450487	8.00422585263111	1.01496441736008e-11	1.60674705912897e-10	16.2574776882585
ENSG00000185565	-1.65829849159715	4.80226577377962	-8.01014714252907	9.88697124055432e-12	1.57384600040805e-10	16.2536493065032
ENSG00000197405	-2.11799201053203	5.52013809059575	-8.01358200741619	9.73771957610887e-12	1.55378116413385e-10	16.2403937939482
ENSG00000185664	0.886681542825213	1.0364369912511	7.96172079557772	1.22512063283632e-11	1.89610542319329e-10	16.2354464533258
ENSG00000233117	-2.19666107467967	2.04239479753104	-7.96262157804109	1.22024528631734e-11	1.89147434852076e-10	16.2331826030926
ENSG00000074660	-1.2624329687917	5.53490220960283	-8.01666426033736	9.60570535382292e-12	1.53760171197569e-10	16.2285116026589
ENSG00000180769	-1.26845615045493	1.85257413756366	-7.96179370374304	1.22472530652826e-11	1.89610542319329e-10	16.2282130366751
ENSG00000271614	-1.21412062055342	1.47666525246461	-7.95596865793813	1.25671494616757e-11	1.93605418355524e-10	16.2096535515644
ENSG00000123358	-2.55303486942052	7.94968722907418	-8.00798694963128	9.98200337261839e-12	1.58520526286586e-10	16.2086680473199
ENSG00000101307	-2.34050283065299	3.33030545138912	-7.96787123176382	1.19221517773425e-11	1.8523132796213e-10	16.1995594804996
ENSG00000100605	-0.743064192403013	6.05776960466942	-8.01472377224952	9.68860741308965e-12	1.54963721593597e-10	16.1993155434072
ENSG00000188026	-0.690158027260869	3.5330186613708	-7.97659110605359	1.14706931602244e-11	1.7904798360198e-10	16.1933953826056
ENSG00000072657	-3.25797474150898	1.19858082594202	-7.9551997219107	1.26099958668891e-11	1.93798106467436e-10	16.190838588314
ENSG00000108465	0.90807871046316	6.88261754575016	8.00979901392285	9.90222498931814e-12	1.57502611092963e-10	16.1889849892697
ENSG00000263586	-2.32300838450141	-0.939405713824149	-8.00122379796478	1.02854673146964e-11	1.6256864900467e-10	16.1757004441569
ENSG00000145386	1.44906887428353	2.36103891082435	7.95729144918139	1.24937810303174e-11	1.92918960121481e-10	16.1734398792007
ENSG00000260398	-2.16057502098362	-0.656029394218848	-7.98490952278114	1.10559334202505e-11	1.73246994133707e-10	16.1684330100462
ENSG00000147655	-3.44424042113989	1.41660570138838	-7.94577709835094	1.31470324035473e-11	2.00997514425313e-10	16.1591731929373
ENSG00000260774	1.67934096838527	-0.589448453450156	7.96076163737752	1.23033330335196e-11	1.902707138648e-10	16.1529520258641
ENSG00000148180	-1.15590215960804	9.16047426804096	-7.98218232875119	1.11902360995967e-11	1.75078390190653e-10	16.1388010808021
ENSG00000091073	0.843609568062899	4.39005152550165	7.98249964652705	1.11745262122928e-11	1.74968867559431e-10	16.1309868422386
ENSG00000150907	-1.1905857387809	5.6422400684456	-7.99519739409879	1.05636235848368e-11	1.66180606261384e-10	16.1292499561938
ENSG00000058673	0.468174114509824	7.57034807374309	7.99115497306304	1.0754401893508e-11	1.68653536017707e-10	16.1251830485882
ENSG00000112742	2.33289612871186	1.02412822154314	7.9353512336702	1.37678870904278e-11	2.08899610090336e-10	16.1224976875675
ENSG00000099953	3.98510187440612	2.38805733366942	7.94310787519107	1.33032705314131e-11	2.03077052967749e-10	16.1213616231841
ENSG00000185332	2.16389271105381	0.261890397737544	7.9376328165491	1.36295657773121e-11	2.07113726853572e-10	16.1165123874303
ENSG00000183019	-4.1781228768902	3.28347594303024	-7.93869121456404	1.3565871999192e-11	2.06301894467652e-10	16.1090557214946
ENSG00000149577	-0.832910296941515	6.43264306967512	-7.99166736134656	1.07300311432569e-11	1.68402809091318e-10	16.0985189099464
ENSG00000157152	-2.23618917802795	-0.361813579362807	-7.95683682043409	1.25189486073699e-11	1.93159107967323e-10	16.09082191414
ENSG00000147119	-1.2263698867093	2.66314069480677	-7.937316115716	1.3648682600577e-11	2.07247456359027e-10	16.0905134916884
ENSG00000174501	1.81883898722342	2.15569637002081	7.93262059604937	1.39352753062598e-11	2.11279808020719e-10	16.0762344640899
ENSG00000124279	0.946892064976722	3.35029421447795	7.94904193127894	1.29584191055237e-11	1.98304284799105e-10	16.0732204768804
ENSG00000224934	1.6034195047162	0.544470653581016	7.9238653419496	1.44857905404039e-11	2.18523650942325e-10	16.0689736931907
ENSG00000086232	0.648281740439954	6.95742828672465	7.98129482189557	1.1234292277068e-11	1.75630893038147e-10	16.0640357761086
ENSG00000156675	-1.4143385695861	7.20199224183377	-7.97615911568252	1.14926516505665e-11	1.79251458857322e-10	16.0452228738299
ENSG00000196670	0.971312080654496	4.64480071029058	7.9641590099681	1.21196886183054e-11	1.88154887676303e-10	16.0322154667422
ENSG00000240583	-2.25252402162159	8.65604019251238	-7.95663580639061	1.25300925749809e-11	1.93182678233915e-10	16.005991388761
ENSG00000136940	-0.563981296658476	4.55113140187374	-7.95455987809141	1.26457601540516e-11	1.94072326764509e-10	16.0038500911776
ENSG00000066336	-1.53881021850175	5.71373038678777	-7.9628317593527	1.21911050147465e-11	1.89117458410225e-10	15.9924510923094
ENSG00000197928	-1.1082332849509	3.47539835154027	-7.92541394483106	1.43868610953879e-11	2.17633774506964e-10	15.9817216396427
ENSG00000103356	0.788622933170341	4.46827326882172	7.94899694027948	1.29609998477388e-11	1.98304284799105e-10	15.9779654738802
ENSG00000257285	1.26850778095002	-0.645030295785616	7.91899732720898	1.48012169492894e-11	2.22894788076668e-10	15.9700131095263
ENSG00000111859	-1.56363826326773	7.61594537288437	-7.95505198006906	1.26182449728412e-11	1.93798106467436e-10	15.9636034693899
ENSG00000170417	1.00882500303266	1.85233216045164	7.90107424770181	1.60227824159751e-11	2.39139432358487e-10	15.9551057386901
ENSG00000156030	-0.878022103874971	6.53737351290146	-7.95862277012817	1.24203711565684e-11	1.91932950895618e-10	15.9547991026763
ENSG00000109610	-1.57077118117386	6.03223540637426	-7.95549848014579	1.25933312649659e-11	1.93774489393357e-10	15.9519425309247
ENSG00000172167	1.13400576459679	2.09062950016125	7.90275084547201	1.59043700603178e-11	2.37725364688784e-10	15.9518240949859
